;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2023-03-02 00:00:00;2023-03-02 01:00:00;51,4062;5,4574;16,21;18,81;23,43;11;51,4379;5,3582;23,04;27,00;32,79;27293;9;51,5108;5,3606;21,77;23,34;25,63;27;51,4915;5,4392;21,24;24,66;28,66;8;51,4025;5,3514;24,92;27,36;30,55;8;;;;;;;51,4570;5,4384;21,04;23,23;26,30;23;51,4422;5,4844;22,94;24,50;26,66;16;51,3706;5,1565;23,76;25,66;27,26;25;51,4454;5,4854;22,82;26,75;30,71;17;51,4415;5,4713;20,94;24,96;31,60;11;51,4816;5,5200;24,36;26,66;28,13;6;51,4681;5,3901;15,47;17,73;22,30;20244;6;51,3468;5,3887;24,24;27,49;33,55;9;51,4137;5,4708;22,51;26,79;31,21;12;51,5697;5,3114;22,32;24,64;27,59;13;51,4332;5,5198;17,71;20,19;25,12;8;51,4372;5,4233;21,40;23,44;27,96;41;51,4585;5,4049;20,20;23,35;28,51;28;51,4445;5,4788;23,41;25,87;30,81;12;51,4546;5,3887;21,93;24,67;28,17;22083;50;51,4492;5,4570;26,91;29,37;31,98;7;51,4351;5,4797;17,99;20,05;23,58;13;51,4374;5,4515;;;;5;51,4797;5,4751;23,36;27,08;32,12;16;51,5295;5,4719;22,96;25,98;29,17;13;51,4385;5,4819;25,15;28,19;34,11;10;51,4686;5,4722;22,32;25,63;29,96;11;51,4390;5,4650;18,25;20,12;22,46;7;51,4528;5,4851;25,39;29,43;35,39;13;;;;;;;51,5923;5,7812;27,33;29,73;32,96;9;51,5304;5,2845;26,75;28,93;31,59;8;51,3565;5,6359;20,36;22,22;26,62;26;51,5836;5,5480;21,81;24,67;26,64;42;51,5092;5,3780;23,00;25,20;28,51;15;51,4768;5,2616;19,90;23,62;28,34;9;;;;;;;51,4736;5,6531;24,74;27,33;28,84;23;51,3769;5,7723;19,65;21,22;23,09;18;51,4693;5,6348;20,05;21,79;23,21;32;51,4777;5,6568;20,45;23,16;24,82;12;51,3072;5,4218;20,45;22,21;24,06;33;51,4165;5,1265;26,36;28,65;29,63;31;51,4904;5,3941;24,01;26,20;27,77;16
2023-03-03 00:00:00;2023-03-03 01:00:00;51,4062;5,4574;13,70;16,99;22,08;7;51,4379;5,3582;18,39;22,78;29,12;14233;5;51,5108;5,3607;16,44;18,09;21,11;12;51,4915;5,4392;16,40;19,77;23,57;14;51,4025;5,3514;21,69;24,81;28,77;4;;;;;;;51,4570;5,4384;17,26;19,83;22,87;14;51,4422;5,4844;20,48;22,60;24,55;11;51,3706;5,1565;19,32;21,34;23,54;17;51,4454;5,4854;18,60;23,22;27,66;19;51,4413;5,4713;16,93;21,65;28,89;22;51,4816;5,5200;21,50;24,15;26,05;3;51,4681;5,3901;11,18;13,61;18,75;11378;9;51,3468;5,3887;22,04;26,35;32,63;11;51,4137;5,4708;18,88;24,15;28,98;11;51,5696;5,3114;15,78;17,70;21,35;11;51,4332;5,5199;14,37;17,47;22,91;6;51,4372;5,4233;18,13;20,60;25,30;32;51,4585;5,4049;16,39;19,87;24,85;24;51,4445;5,4788;20,22;23,45;28,77;7;51,4546;5,3887;17,34;20,25;23,76;18473;54;51,4492;5,4569;22,17;24,46;25,96;9;51,4351;5,4797;16,44;19,07;22,97;14;51,4374;5,4515;;;;15;51,4797;5,4751;18,93;22,94;28,05;13;51,5295;5,4719;17,23;20,30;24,26;7;51,4388;5,4820;22,32;26,17;31,86;16;51,4686;5,4724;18,31;22,14;27,42;15;51,4390;5,4650;15,41;17,67;19,97;12;;;;;;;;;;;;;51,5923;5,7812;22,13;25,10;28,66;10;51,5304;5,2845;18,98;20,81;24,36;5;51,3565;5,6359;20,82;23,63;27,91;13;51,5836;5,5480;15,34;17,82;20,57;41;51,5092;5,3782;19,01;21,17;24,81;10;51,4769;5,2616;14,39;17,71;22,26;5;51,4661;5,6786;15,16;19,09;23,46;10;51,4736;5,6530;15,13;19,70;24,63;12;51,3769;5,7723;21,30;23,89;24,86;10;51,4692;5,6348;15,77;20,12;25,17;16;51,4777;5,6568;16,79;20,06;24,05;13;51,3072;5,4218;19,96;22,57;23,74;32;51,4165;5,1265;19,83;21,97;23,51;25;51,4904;5,3941;19,32;21,42;23,07;14
2023-03-04 00:00:00;2023-03-04 01:00:00;51,4062;5,4574;2,77;5,54;14,78;8;51,4379;5,3582;5,44;9,02;20,17;6526;3;51,5108;5,3607;6,17;8,79;14,68;9;51,4915;5,4392;4,90;7,38;13,50;20;51,4025;5,3515;5,78;9,02;18,11;2;;;;;;;51,4569;5,4383;4,82;7,08;13,49;13;51,4422;5,4844;5,26;8,10;13,45;13;51,3706;5,1565;6,47;8,60;13,60;22;51,4454;5,4854;5,26;7,72;14,88;27;51,4414;5,4713;3,58;7,05;18,37;34;51,4816;5,5200;7,20;10,00;14,66;3;51,4681;5,3901;0,26;2,60;11,78;6904;11;51,3468;5,3887;7,25;11,23;23,74;19;51,4137;5,4708;5,29;7,81;14,48;18;51,5696;5,3114;5,38;7,46;13,48;14;51,4332;5,5198;2,32;4,99;15,22;4;51,4372;5,4233;5,40;7,98;16,25;35;51,4585;5,4049;4,17;6,86;14,66;31;51,4445;5,4788;9,17;12,36;22,59;11;51,4546;5,3887;5,34;7,84;14,60;13112;72;51,4492;5,4569;5,40;7,65;11,69;17;51,4351;5,4797;5,64;8,65;16,23;19;51,4375;5,4515;;;;24;51,4797;5,4751;5,82;8,86;17,09;18;51,5295;5,4718;5,19;7,98;15,55;2;51,4386;5,4822;7,31;11,05;21,57;28;51,4686;5,4724;6,16;9,26;17,93;20;51,4390;5,4650;4,33;6,43;10,58;20;;;;;;;;;;;;;51,5923;5,7813;6,39;8,86;15,35;14;51,5304;5,2845;7,42;9,99;17,22;3;51,3565;5,6359;5,44;7,77;15,42;19;51,5836;5,5480;4,01;6,06;11,20;46;51,5092;5,3781;7,50;9,85;17,07;7;51,4768;5,2616;4,20;7,19;15,85;2;51,4661;5,6786;3,42;6,28;13,87;17;51,4736;5,6531;1,96;4,42;12,15;13;51,3769;5,7723;4,11;6,01;9,65;17;51,4692;5,6348;3,35;5,92;13,37;18;51,4777;5,6568;2,95;5,70;13,05;21;51,3072;5,4218;4,05;6,12;10,08;25;51,4165;5,1265;5,60;8,05;12,02;23;51,4904;5,3941;5,51;7,90;12,10;17
2023-03-05 00:00:00;2023-03-05 01:00:00;51,4062;5,4573;2,82;4,62;10,97;11;51,4379;5,3582;4,91;7,01;13,85;9556;4;51,5107;5,3606;5,89;7,53;11,95;7;51,4915;5,4392;4,13;5,57;9,82;15;51,4025;5,3515;5,78;7,69;13,29;4;;;;;;;51,4568;5,4384;3,79;4,89;8,63;12;51,4422;5,4844;4,25;5,96;9,88;12;51,3706;5,1565;6,47;7,62;11,44;18;51,4454;5,4854;5,27;6,83;11,87;25;51,4415;5,4714;2,86;4,88;12,03;28;51,4816;5,5200;4,18;5,81;9,11;4;51,4681;5,3901;-0,58;0,74;7,21;8787;8;51,3468;5,3887;6,54;8,51;16,88;12;51,4137;5,4708;5,63;7,33;12,51;13;51,5697;5,3114;3,80;4,88;8,70;10;51,4332;5,5198;2,14;3,68;10,64;5;51,4372;5,4233;3,97;5,49;11,15;30;51,4585;5,4049;3,47;4,97;10,51;30;51,4446;5,4787;8,57;10,44;17,46;11;51,4546;5,3887;3,82;4,97;8,98;10830;46;51,4492;5,4570;5,04;6,52;9,80;17;51,4351;5,4797;3,99;5,68;10,98;12;51,4374;5,4515;;;;17;51,4797;5,4751;4,98;6,67;12,25;13;51,5295;5,4719;4,08;5,64;10,58;4;51,4386;5,4815;5,92;7,95;14,45;22;51,4686;5,4724;5,18;6,95;12,94;14;51,4390;5,4650;3,55;4,70;7,83;16;;;;;;;;;;;;;51,5923;5,7813;5,86;7,59;13,26;11;51,5304;5,2846;6,08;7,49;12,52;5;51,3565;5,6358;4,92;6,11;10,15;16;51,5835;5,5479;3,43;4,61;8,31;35;51,5092;5,3782;6,82;8,12;12,60;9;51,4768;5,2616;4,21;6,00;11,58;3;51,4661;5,6786;2,97;4,63;9,78;20;51,4736;5,6531;2,39;4,00;8,92;14;51,3769;5,7724;3,65;4,89;7,96;13;51,4692;5,6349;2,53;4,04;8,52;19;51,4777;5,6568;2,62;4,38;9,73;26;51,3072;5,4218;5,09;6,79;11,22;18;51,4165;5,1265;5,02;6,40;9,47;14;51,4904;5,3941;3,69;4,90;7,91;13
2023-03-06 00:00:00;2023-03-06 01:00:00;51,4062;5,4574;17,45;19,96;26,51;13;51,4379;5,3582;23,25;25,73;32,26;13867;6;51,5107;5,3606;18,82;20,13;24,33;10;51,4915;5,4392;20,07;21,91;25,62;9;51,4025;5,3515;27,77;30,01;35,52;8;;;;;;;51,4569;5,4385;20,50;21,83;25,14;19;51,4422;5,4844;23,15;24,66;27,80;13;51,3706;5,1565;26,39;27,93;30,68;12;51,4454;5,4854;23,62;26,47;31,65;17;51,4415;5,4714;21,20;24,08;31,49;19;51,4816;5,5200;22,64;24,33;26,83;5;51,4681;5,3901;15,06;16,54;21,62;13708;4;51,3468;5,3887;27,40;30,30;38,57;6;51,4137;5,4708;25,20;28,70;33,71;9;51,5696;5,3114;16,00;16,97;20,08;11;51,4332;5,5199;19,23;21,45;28,54;13;51,4372;5,4233;20,40;22,05;27,29;25;51,4585;5,4049;20,06;22,04;27,39;19;51,4446;5,4787;24,50;26,49;32,98;14;51,4546;5,3888;20,42;21,83;24,85;16245;39;51,4492;5,4569;26,25;27,75;29,78;18;51,4352;5,4797;18,02;19,63;23,87;13;51,4375;5,4516;;;;16;51,4797;5,4751;21,73;23,78;28,77;15;51,5295;5,4719;19,79;21,38;25,40;7;51,4385;5,4813;25,57;27,78;33,95;11;51,4686;5,4723;22,82;24,98;30,56;11;51,4390;5,4650;18,75;20,17;22,73;9;;;;;;;;;;;;;51,5923;5,7813;19,49;21,03;25,74;8;51,5304;5,2846;19,84;20,95;24,42;6;51,3565;5,6359;23,13;24,57;28,63;17;51,5835;5,5480;16,52;17,79;20,59;22;51,5092;5,3781;21,42;22,65;26,31;11;51,4768;5,2616;18,07;20,13;25,62;5;51,4661;5,6786;20,35;22,50;26,99;25;51,4735;5,6530;19,41;22,15;26,75;19;51,3769;5,7724;23,13;24,65;26,84;8;51,4692;5,6349;18,58;20,67;24,67;25;51,4776;5,6568;17,54;19,43;24,47;36;51,3072;5,4218;24,71;27,52;32,32;15;51,4165;5,1265;26,17;27,62;29,32;12;51,4904;5,3941;20,42;21,67;23,84;14
2023-03-07 00:00:00;2023-03-07 01:00:00;51,4062;5,4574;2,32;2,78;5,88;8;51,4379;5,3582;5,06;5,61;8,78;7069;4;51,5107;5,3606;5,68;6,25;9,03;8;51,4914;5,4392;4,80;5,30;7,94;8;51,4025;5,3514;4,95;5,43;8,51;4;;;;;;;51,4567;5,4384;4,20;4,48;6,64;17;51,4422;5,4843;4,43;5,01;7,41;12;51,3706;5,1565;5,88;6,30;8,61;6;51,4454;5,4854;6,88;7,48;10,54;13;51,4415;5,4714;3,27;3,97;7,51;12;51,4816;5,5200;5,08;5,62;7,79;5;51,4681;5,3901;-0,10;0,28;3,98;8352;5;51,3468;5,3887;6,15;6,93;12,21;5;51,4137;5,4708;6,28;6,81;9,65;6;51,5696;5,3114;3,89;4,27;6,61;10;51,4332;5,5199;3,54;4,06;7,59;13;51,4372;5,4233;3,74;4,40;10,02;24;51,4586;5,4050;3,67;4,24;7,40;24;51,4446;5,4787;9,47;10,09;13,62;14;51,4546;5,3887;3,63;3,96;6,21;9005;42;51,4492;5,4569;4,20;4,65;6,85;14;51,4352;5,4797;3,54;4,16;6,95;16;51,4374;5,4515;;;;12;51,4797;5,4751;5,07;5,59;8,70;14;51,5295;5,4719;4,11;4,60;7,48;5;51,4385;5,4815;5,65;6,40;9,59;6;51,4685;5,4723;6,05;6,68;9,93;10;51,4390;5,4650;3,24;3,64;5,85;5;;;;;;;;;;;;;51,5923;5,7813;5,83;6,37;9,59;5;51,5304;5,2845;5,50;5,98;9,05;6;51,3565;5,6360;5,01;5,32;7,70;14;51,5835;5,5480;3,09;3,50;5,89;19;51,5092;5,3781;7,40;7,85;10,39;9;51,4769;5,2617;4,44;5,10;8,13;3;51,4661;5,6786;5,12;5,68;8,55;22;51,4735;5,6530;4,28;4,86;7,86;18;51,3769;5,7724;3,90;4,24;6,39;7;51,4692;5,6348;3,48;4,00;6,74;21;51,4774;5,6568;3,77;4,47;7,50;27;51,3072;5,4218;5,22;6,02;9,36;12;51,4165;5,1265;4,50;4,88;6,93;7;51,4904;5,3941;3,63;4,03;6,11;13
2023-03-08 00:00:00;2023-03-08 01:00:00;51,4062;5,4574;11,70;13,14;16,10;5;51,4379;5,3582;17,00;18,36;21,04;17392;5;51,5107;5,3606;12,13;12,60;14,24;9;51,4914;5,4392;13,76;14,76;16,59;7;51,4025;5,3515;18,14;19,45;21,32;5;;;;;;;51,4569;5,4382;13,50;14,17;15,65;15;51,4423;5,4844;14,80;15,44;16,79;11;51,3706;5,1565;18,63;19,70;20,78;6;51,4454;5,4854;18,83;20,31;22,36;7;51,4414;5,4714;14,31;15,75;18,91;12;51,4816;5,5200;13,42;14,01;15,27;4;51,4681;5,3901;8,43;9,10;11,72;12731;10;51,3468;5,3887;18,77;20,79;26,06;1;51,4137;5,4708;19,80;22,05;24,15;7;51,5697;5,3113;12,41;12,95;14,64;9;51,4332;5,5199;12,89;13,92;16,81;6;51,4372;5,4233;13,07;13,94;16,37;26;51,4586;5,4050;13,07;14,40;17,93;15;51,4446;5,4788;18,43;19,44;22,32;11;51,4547;5,3887;12,63;13,39;15,07;11354;39;51,4492;5,4569;16,40;17,03;17,71;7;51,4353;5,4800;11,72;12,49;14,70;11;51,4375;5,4516;;;;12;51,4797;5,4751;15,20;16,23;18,75;10;51,5295;5,4719;12,64;13,38;15,43;10;51,4385;5,4819;16,59;17,77;20,30;5;51,4685;5,4723;15,64;16,78;19,36;7;51,4390;5,4650;11,28;12,00;13,55;8;;;;;;;;;;;;;51,5923;5,7812;14,39;15,02;17,28;4;51,5304;5,2845;13,76;14,30;15,92;5;51,3565;5,6360;15,99;17,01;20,20;16;51,5836;5,5481;10,10;10,64;12,17;21;51,5092;5,3781;15,61;16,21;17,88;9;51,4769;5,2617;12,98;14,17;16,50;3;51,4661;5,6786;11,38;12,36;14,78;10;51,4736;5,6531;12,83;13,91;16,32;18;51,3769;5,7724;12,65;13,36;14,91;11;51,4693;5,6349;12,94;14,42;16,97;14;51,4780;5,6568;10,88;11,74;14,42;18;51,3072;5,4218;17,93;19,12;20,28;14;51,4165;5,1265;18,72;19,51;19,88;6;51,4903;5,3941;12,91;13,59;15,10;11
2023-03-09 00:00:00;2023-03-09 01:00:00;51,4062;5,4573;17,96;20,96;25,97;6;51,4379;5,3582;25,42;29,13;34,64;13851;5;51,5107;5,3606;25,23;26,81;28,54;11;51,4915;5,4391;24,04;27,28;29,56;4;51,4025;5,3515;27,79;30,39;33,29;5;;;;;;;51,4569;5,4383;24,45;26,47;28,23;16;51,4423;5,4844;26,56;28,38;29,35;8;51,3706;5,1565;24,62;26,58;28,36;3;51,4454;5,4854;25,48;29,49;33,07;5;51,4413;5,4713;22,98;27,26;33,56;3;51,4816;5,5200;27,48;29,58;30,23;4;51,4681;5,3901;17,80;20,07;23,68;16130;5;51,3468;5,3887;26,10;30,32;41,40;1;51,4137;5,4708;25,31;29,98;34,52;4;51,5697;5,3113;24,85;26,57;28,08;10;51,4332;5,5199;19,44;22,00;26,28;5;51,4372;5,4233;23,36;25,70;30,13;18;51,4586;5,4050;23,17;26,45;31,93;19;51,4445;5,4788;26,37;29,20;33,27;10;51,4546;5,3887;23,14;25,39;26,98;15614;18;51,4491;5,4569;29,21;31,19;31,50;3;51,4354;5,4799;20,75;23,03;26,14;9;51,4374;5,4515;;;;5;51,4797;5,4751;26,74;30,22;33,56;7;51,5295;5,4718;27,05;29,69;31,61;9;51,4387;5,4819;27,71;30,79;34,71;3;51,4685;5,4723;25,76;28,99;32,68;8;51,4390;5,4650;20,39;22,45;23,98;4;;;;;;;;;;;;;51,5923;5,7812;31,76;33,98;34,54;3;51,5304;5,2846;28,70;30,36;31,98;7;51,3565;5,6352;23,93;26,31;30,77;4;51,5835;5,5480;24,93;27,31;27,39;13;51,5092;5,3781;27,85;30,04;32,64;11;51,4769;5,2616;22,21;25,69;30,03;5;51,4661;5,6786;21,14;24,26;27,38;11;51,4736;5,6531;21,53;25,30;28,97;17;51,3769;5,7724;23,30;25,43;26,64;4;51,4693;5,6348;21,58;25,11;28,57;12;51,4775;5,6568;22,00;24,61;27,76;16;51,3072;5,4218;22,41;24,90;26,72;15;51,4165;5,1265;29,64;31,68;31,93;6;51,4904;5,3940;27,40;29,13;29,52;8
2023-03-10 00:00:00;2023-03-10 01:00:00;51,4062;5,4574;2,04;3,60;9,03;5;51,4379;5,3582;4,78;6,71;12,34;5661;4;51,5107;5,3606;5,42;6,74;10,56;7;51,4915;5,4391;4,39;5,79;9,76;9;51,4025;5,3514;4,61;6,25;10,97;1;;;;;;;51,4568;5,4384;3,52;4,48;7,70;15;51,4423;5,4844;4,11;5,58;8,76;8;51,3706;5,1565;5,25;6,40;9,74;4;51,4454;5,4854;4,83;6,32;10,95;14;51,4413;5,4713;2,30;4,14;10,17;14;51,4816;5,5200;6,60;11,81;15,32;3;51,4681;5,3901;-0,51;0,74;6,32;8328;9;51,3468;5,3887;5,17;7,33;16,60;2;51,4137;5,4708;4,73;6,26;10,93;9;51,5697;5,3113;4,30;5,24;8,69;9;51,4332;5,5198;2,43;4,00;9,49;5;51,4372;5,4233;3,85;5,19;10,13;15;51,4584;5,4050;3,44;5,04;9,90;28;51,4446;5,4788;8,14;9,90;15,69;6;51,4546;5,3888;4,10;5,29;8,88;8192;77;51,4492;5,4569;3,79;5,13;8,26;5;51,4354;5,4799;3,72;5,25;9,56;10;51,4375;5,4515;;;;17;51,4797;5,4751;4,76;6,41;11,12;11;51,5295;5,4719;4,84;6,33;10,45;5;51,4389;5,4815;5,18;7,06;12,72;9;51,4685;5,4723;5,27;6,98;11,97;9;51,4391;5,4650;3,02;4,06;6,84;10;;;;;;;;;;;;;51,5923;5,7812;5,98;7,45;13,40;7;51,5304;5,2846;6,53;7,85;12,33;3;51,3564;5,6365;4,14;5,32;9,66;3;51,5835;5,5480;3,56;4,69;8,10;43;51,5092;5,3781;7,01;8,23;12,12;6;51,4769;5,2617;3,59;5,18;9,71;2;51,4661;5,6786;2,85;4,29;8,32;12;51,4736;5,6531;1,28;2,72;7,45;9;51,3769;5,7724;2,72;3,73;6,53;4;51,4692;5,6346;1,54;2,87;7,10;11;51,4774;5,6567;2,60;4,11;8,19;19;51,3072;5,4218;2,93;4,45;8,41;26;51,4165;5,1265;4,39;5,74;8,69;7;51,4903;5,3940;4,28;5,51;8,35;12
2023-03-11 00:00:00;2023-03-11 01:00:00;51,4062;5,4574;4,14;6,18;14,03;16;51,4379;5,3582;6,26;8,59;17,21;14163;8;51,5107;5,3606;6,16;8,01;13,29;24;51,4915;5,4392;5,92;7,67;12,60;26;51,4025;5,3515;7,17;9,17;15,94;5;;;;;;;51,4568;5,4382;3,95;5,10;9,25;20;51,4423;5,4844;4,95;6,85;11,57;20;51,3706;5,1565;6,74;7,96;11,55;16;51,4454;5,4854;6,14;7,98;14,41;41;51,4416;5,4713;4,00;6,34;15,52;39;51,4816;5,5200;3,90;5,42;9,32;4;51,4681;5,3901;-0,25;1,15;7,93;13551;21;51,3468;5,3887;6,07;8,15;18,21;31;51,4137;5,4708;5,71;7,52;13,26;25;51,5697;5,3113;4,37;5,50;10,36;18;51,4332;5,5198;2,41;4,08;12,22;8;51,4372;5,4233;4,66;6,35;13,52;36;51,4583;5,4050;3,84;5,60;12,33;38;51,4446;5,4788;9,38;11,47;20,53;14;51,4546;5,3888;4,24;5,44;9,62;15563;101;51,4492;5,4569;4,22;5,73;9,62;19;51,4353;5,4799;5,18;7,29;13,95;28;51,4374;5,4515;;;;28;51,4797;5,4751;5,62;7,52;14,17;29;51,5295;5,4719;7,40;9,52;15,88;10;51,4385;5,4818;6,63;8,99;17,27;33;51,4686;5,4724;6,02;7,98;15,68;28;51,4391;5,4649;4,99;6,42;10,48;31;;;;;;;;;;;;;51,5923;5,7813;5,25;6,75;12,85;21;51,5305;5,2846;7,78;9,44;15,30;5;51,3565;5,6358;4,69;6,13;12,02;13;51,5836;5,5480;3,72;4,89;8,95;66;51,5092;5,3780;7,97;9,39;14,71;14;51,4769;5,2616;5,75;7,74;14,25;5;51,4661;5,6786;3,73;5,28;10,61;26;51,4736;5,6530;2,52;4,08;10,33;24;51,3769;5,7724;3,52;4,77;8,39;22;51,4692;5,6347;3,78;5,40;10,73;31;51,4774;5,6568;3,34;5,21;11,83;40;51,3072;5,4218;5,15;6,68;10,43;32;51,4165;5,1265;5,01;6,22;9,47;16;51,4903;5,3940;3,70;4,72;7,81;27
2023-03-12 00:00:00;2023-03-12 01:00:00;51,4062;5,4574;6,78;12,05;27,01;11;51,4379;5,3582;10,82;17,13;32,98;11963;3;51,5107;5,3606;11,32;16,32;26,71;15;51,4915;5,4392;10,12;14,96;25,32;25;51,4025;5,3515;10,93;16,43;28,40;2;;;;;;;51,4569;5,4380;9,36;13,30;22,02;15;51,4422;5,4845;10,59;15,50;22,38;15;51,3706;5,1565;11,52;15,78;23,63;14;51,4454;5,4854;10,28;15,09;26,92;37;51,4415;5,4714;8,22;14,24;31,81;31;51,4816;5,5200;9,92;14,95;20,89;3;51,4681;5,3901;4,92;9,18;21,24;12505;17;51,3468;5,3887;10,06;16,02;37,36;33;51,4137;5,4708;10,55;15,73;27,98;23;51,5697;5,3113;9,42;13,11;21,46;20;51,4332;5,5199;7,57;12,30;27,83;6;51,4372;5,4233;9,68;14,71;27,75;32;51,4583;5,4050;8,52;13,66;26,01;31;51,4446;5,4788;13,06;18,66;33,56;8;51,4546;5,3888;9,63;13,67;21,88;12848;100;51,4492;5,4570;11,34;15,72;21,51;12;51,4354;5,4800;8,79;13,75;23,79;17;51,4375;5,4515;;;;20;51,4797;5,4751;10,01;15,36;28,21;30;51,5295;5,4718;10,31;15,16;25,73;4;51,4388;5,4821;11,95;18,25;34,65;31;51,4686;5,4724;11,03;16,53;30,30;22;51,4390;5,4649;8,00;11,72;17,34;26;;;;;;;;;;;;;51,5923;5,7812;11,36;16,92;36,16;22;51,5305;5,2846;12,92;17,63;28,10;3;51,3566;5,6355;9,50;13,72;24,61;21;51,5835;5,5481;9,08;13,16;21,61;64;51,5092;5,3780;11,96;15,97;25,48;7;51,4768;5,2616;8,92;14,30;26,54;3;51,4661;5,6786;7,68;12,13;22,19;20;51,4736;5,6530;7,79;12,29;23,71;15;51,3769;5,7724;8,18;11,94;17,30;18;51,4693;5,6348;6,59;10,69;20,69;23;51,4774;5,6568;7,07;11,94;21,86;29;51,3072;5,4218;9,27;14,43;24,16;25;51,4165;5,1265;11,65;16,44;22,64;22;51,4903;5,3940;10,29;14,56;20,43;23
2023-03-13 00:00:00;2023-03-13 01:00:00;51,4062;5,4574;2,31;4,40;12,90;6;51,4379;5,3582;5,42;7,87;15,29;5581;2;51,5107;5,3606;5,92;7,94;13,25;8;51,4915;5,4392;4,60;6,55;11,85;14;51,4025;5,3515;4,63;6,69;12,52;1;;;;;;;51,4568;5,4381;4,34;5,92;11,03;10;51,4423;5,4844;4,86;7,00;11,38;8;51,3706;5,1565;5,64;7,34;11,91;6;51,4454;5,4854;4,96;6,90;12,72;32;51,4413;5,4714;2,44;4,78;13,51;19;51,4816;5,5200;5,17;7,82;11,55;2;51,4681;5,3901;0,50;2,22;9,33;8919;8;51,3468;5,3887;4,14;6,37;15,24;24;51,4137;5,4708;4,79;6,74;12,34;19;51,5696;5,3113;4,60;6,23;12,08;15;51,4332;5,5199;4,17;6,16;14,17;4;51,4372;5,4233;4,41;6,29;13,19;25;51,4584;5,4050;3,48;5,63;12,84;35;51,4446;5,4788;6,54;8,74;16,53;6;51,4546;5,3888;4,84;6,54;11,41;6498;99;51,4492;5,4569;4,42;6,32;10,34;8;51,4353;5,4799;3,82;5,78;11,26;8;51,4374;5,4515;;;;11;51,4797;5,4751;4,70;6,89;13,80;27;51,5295;5,4719;4,44;6,37;11,41;3;51,4386;5,4816;5,43;7,86;15,76;22;51,4685;5,4724;5,38;7,56;14,42;15;51,4389;5,4649;3,16;4,61;8,39;17;;;;;;;;;;;;;51,5923;5,7812;6,33;8,44;17,50;18;51,5304;5,2845;7,07;8,95;14,81;1;51,3566;5,6356;4,39;6,06;12,80;10;51,5835;5,5480;3,84;5,51;10,37;64;51,5092;5,3780;6,37;7,98;12,86;5;51,4768;5,2616;3,82;6,00;12,05;1;51,4661;5,6786;2,93;4,68;10,15;13;51,4735;5,6530;2,53;4,38;10,55;9;51,3769;5,7724;3,23;4,76;8,40;10;51,4693;5,6349;1,35;2,95;8,56;13;51,4774;5,6568;2,65;4,55;9,98;24;51,3071;5,4218;3,96;6,05;12,74;28;51,4165;5,1265;4,66;6,68;10,79;16;51,4904;5,3941;4,34;6,20;10,28;20
