;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I06";"I06";"I06";"I06";"I06";"I06";"I07";"I07";"I07";"I07";"I07";"I07";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2023-01-01 00:00:00;2023-01-01 01:00:00;51,4063;5,4574;3,07;5,58;15,86;26;51,4379;5,3582;6,73;9,81;20,73;6374;24;51,5107;5,3606;6,64;9,27;15,77;5;;;;;;;51,4024;5,3515;6,15;8,79;16,86;26;51,4052;5,4582;5,68;8,10;16,14;17;51,4568;5,4383;4,38;6,37;13,30;9;51,4421;5,4845;6,01;8,68;14,06;8;51,3706;5,1565;7,09;9,15;14,60;4;51,4454;5,4855;6,22;8,49;15,78;32;51,4414;5,4715;4,24;7,22;19,38;13;51,4815;5,5199;4,68;7,11;11,94;12;51,4681;5,3902;3,90;6,03;14,15;10002;26;51,3468;5,3887;5,60;8,31;21,53;20;51,4136;5,4706;6,25;8,71;16,26;22;51,5696;5,3113;5,29;7,30;14,30;20;51,4332;5,5198;3,81;6,15;17,53;2;51,4372;5,4233;7,11;9,61;18,54;32;51,4584;5,4050;5,20;8,21;19,50;3;51,4445;5,4789;7,12;9,75;18,76;30;51,4546;5,3887;7,31;9,87;17,87;6772;24;51,4492;5,4569;6,86;9,37;14,48;22;51,4351;5,4798;5,09;7,64;14,90;7;51,4375;5,4517;;;;24;51,4797;5,4751;6,32;9,12;17,82;31;51,5295;5,4719;6,13;8,52;15,36;28;51,4384;5,4815;7,40;10,71;21,92;29;51,4685;5,4724;7,22;10,08;19,46;18;51,4390;5,4649;4,76;6,84;12,06;22;51,4527;5,4851;13,36;15,66;24,00;12;51,4320;5,6272;5,43;7,56;14,73;23;51,5922;5,7812;7,73;10,53;24,62;21;51,5305;5,2845;8,15;10,54;17,76;27;51,3563;5,6359;5,49;7,66;16,04;24;51,5835;5,5480;4,87;6,71;12,54;48;51,5092;5,3781;7,45;9,39;15,26;27;51,4768;5,2616;4,84;7,43;15,95;21;51,4660;5,6786;5,28;7,75;13,52;34;51,4736;5,6531;7,84;10,53;15,74;42;51,3770;5,7724;4,49;6,44;10,73;11;51,4693;5,6349;5,57;7,78;12,31;47;;;;;;;51,3072;5,4218;4,88;7,30;14,45;27;51,4164;5,1265;6,17;8,83;14,55;8;51,4904;5,3941;5,40;7,60;12,18;21
2023-01-02 00:00:00;2023-01-02 01:00:00;51,4063;5,4574;3,12;4,55;11,38;19;51,4379;5,3582;6,53;8,35;15,70;8319;19;51,5107;5,3606;7,39;8,97;13,96;8;;;;;;;51,4025;5,3515;6,24;7,80;13,66;18;51,4052;5,4582;6,12;7,51;13,17;22;51,4569;5,4383;4,46;5,57;10,33;13;51,4422;5,4844;5,60;7,28;11,26;15;51,3706;5,1565;7,05;8,18;12,04;5;51,4454;5,4855;7,15;8,58;13,60;19;51,4414;5,4716;4,82;8,14;21,44;6;51,4815;5,5199;5,11;6,51;10,11;9;51,4681;5,3902;3,56;4,81;10,45;10032;17;51,3468;5,3887;5,58;7,14;15,27;12;51,4136;5,4706;6,93;8,41;13,67;15;51,5696;5,3114;5,62;6,84;11,20;15;51,4332;5,5198;4,66;6,11;13,57;4;51,4372;5,4233;6,88;8,36;14,66;24;51,4584;5,4049;5,46;7,25;14,97;4;51,4444;5,4790;8,18;9,68;16,44;21;51,4546;5,3887;7,09;8,54;14,27;10545;23;51,4491;5,4569;6,38;7,84;11,49;32;51,4351;5,4799;4,68;6,28;11,04;12;51,4375;5,4517;;;;20;51,4797;5,4751;6,35;8,00;14,44;21;51,5295;5,4718;6,19;7,63;12,77;23;51,4386;5,4817;7,38;9,28;16,99;19;51,4685;5,4724;7,57;9,24;15,85;15;51,4389;5,4649;4,31;5,42;9,06;16;51,4527;5,4851;15,94;17,38;23,37;8;51,4320;5,6272;5,30;6,59;11,79;23;51,5922;5,7812;8,57;10,28;18,46;13;51,5305;5,2845;7,70;9,18;14,54;23;51,3564;5,6360;5,16;6,40;11,90;17;51,5835;5,5480;5,59;6,79;11,18;35;51,5092;5,3781;7,82;8,92;13,09;14;51,4768;5,2617;5,44;7,01;13,04;17;51,4660;5,6786;5,63;7,16;11,26;22;51,4736;5,6531;8,81;10,41;14,32;26;51,3770;5,7724;4,40;5,52;8,75;7;51,4692;5,6348;4,61;5,82;9,17;28;;;;;;;51,3072;5,4218;4,62;6,06;11,07;10;51,4164;5,1264;6,43;7,98;12,21;6;51,4904;5,3941;5,33;6,67;9,96;19
2023-01-03 00:00:00;2023-01-03 01:00:00;51,4063;5,4573;3,97;5,74;12,99;16;51,4379;5,3582;7,43;9,66;17,46;8979;16;51,5108;5,3606;7,92;9,88;15,17;8;;;;;;;51,4025;5,3515;7,63;9,49;15,94;15;51,4052;5,4582;8,98;10,66;17,04;22;51,4569;5,4385;6,00;7,37;12,72;15;51,4423;5,4844;6,12;8,13;12,47;16;51,3706;5,1565;8,23;9,65;14,29;4;51,4454;5,4855;7,87;9,61;15,66;16;;;;;;;51,4815;5,5199;6,06;7,60;11,23;8;51,4682;5,3902;3,64;5,10;11,40;14214;16;51,3468;5,3887;6,61;8,41;16,59;11;51,4136;5,4706;8,08;9,99;15,98;13;51,5696;5,3113;6,63;8,13;13,72;13;51,4332;5,5198;5,20;7,11;15,42;4;51,4372;5,4233;7,17;9,05;16,31;24;51,4585;5,4049;6,66;8,91;17,60;6;51,4445;5,4790;10,16;12,14;19,87;16;51,4546;5,3887;7,54;9,47;16,04;9787;20;51,4491;5,4570;7,53;9,35;13,63;30;51,4351;5,4798;5,33;7,31;13,22;11;51,4375;5,4516;;;;20;51,4797;5,4751;7,41;9,52;17,19;18;51,5295;5,4719;7,25;9,02;14,97;26;51,4389;5,4822;7,85;10,21;18,46;16;51,4685;5,4724;8,46;10,57;17,97;14;51,4389;5,4649;5,15;6,47;10,21;14;51,4527;5,4851;16,44;18,11;25,68;7;51,4320;5,6272;5,98;7,53;12,98;20;51,5922;5,7812;8,73;10,88;20,07;10;51,5304;5,2845;8,29;10,09;16,10;22;51,3565;5,6358;6,03;7,55;13,10;12;51,5835;5,5480;5,82;7,16;11,75;49;51,5092;5,3781;9,30;10,70;15,57;12;51,4769;5,2616;6,09;7,97;14,21;14;51,4660;5,6786;5,86;7,65;12,18;18;51,4736;5,6531;10,66;12,62;17,09;21;51,3769;5,7723;4,87;6,33;10,02;6;51,4693;5,6348;5,62;7,15;10,80;23;;;;;;;51,3072;5,4218;5,49;7,33;13,28;2;51,4164;5,1264;7,63;9,47;13,82;6;51,4904;5,3941;6,51;8,12;12,10;18
2023-01-04 00:00:00;2023-01-04 01:00:00;51,4063;5,4573;3,07;5,77;13,91;10;51,4379;5,3582;5,59;8,85;16,96;4951;7;51,5108;5,3606;7,23;10,10;16,23;4;;;;;;;51,4025;5,3515;5,33;8,19;14,62;12;51,4052;5,4582;6,61;9,00;14,90;55;51,4569;5,4385;4,01;6,22;12,45;10;51,4423;5,4844;5,38;8,11;12,85;7;51,3706;5,1565;6,88;9,39;14,84;1;51,4454;5,4855;5,05;7,71;14,55;9;;;;;;;51,4815;5,5199;4,43;6,82;10,57;5;51,4682;5,3902;2,39;4,71;11,82;6988;7;51,3468;5,3887;4,94;8,38;21,58;4;51,4136;5,4706;5,31;8,08;15,31;6;51,5696;5,3114;5,43;7,62;13,44;8;51,4334;5,5199;3,65;6,20;14,78;2;51,4372;5,4233;6,62;9,34;17,14;10;51,4585;5,4050;4,55;7,64;16,94;10;51,4446;5,4788;6,82;9,64;17,31;8;51,4546;5,3887;5,76;8,46;16,27;6089;14;51,4491;5,4569;5,88;8,50;12,84;19;51,4351;5,4798;4,56;7,22;13,64;6;51,4374;5,4513;;;;10;51,4797;5,4751;5,36;8,24;16,18;9;51,5295;5,4718;4,77;7,27;13,00;12;51,4388;5,4820;6,39;9,83;19,01;7;51,4685;5,4724;6,07;9,11;17,22;6;51,4389;5,4649;3,75;5,79;9,76;6;51,4527;5,4851;12,25;14,85;22,06;5;51,4320;5,6272;4,59;6,91;12,95;11;51,5922;5,7812;6,81;9,75;20,33;4;51,5305;5,2845;7,92;10,52;16,53;12;51,3564;5,6359;5,00;7,11;13,28;4;51,5835;5,5480;4,55;6,89;12,56;82;51,5092;5,3781;6,41;8,50;13,90;11;51,4769;5,2617;4,12;6,87;13,97;15;51,4660;5,6786;5,65;8,67;14,22;17;51,4736;5,6531;7,09;9,93;14,55;14;51,3769;5,7723;3,90;5,92;9,77;2;51,4693;5,6349;4,09;6,16;9,94;26;;;;;;;51,3072;5,4218;4,45;7,07;12,99;2;51,4164;5,1264;5,51;8,64;13,75;4;51,4904;5,3941;5,30;7,81;12,01;11
2023-01-05 00:00:00;2023-01-05 01:00:00;51,4063;5,4574;6,98;13,30;29,31;15;51,4379;5,3582;10,85;18,68;36,41;7380;10;51,5108;5,3606;12,37;19,07;31,08;7;;;;;;;51,4025;5,3514;11,20;17,98;31,33;17;51,4052;5,4582;11,08;16,67;27,98;59;51,4569;5,4384;8,81;14,15;25,43;13;51,4423;5,4844;11,43;18,11;26,67;8;51,3706;5,1565;12,83;18,44;28,31;4;51,4454;5,4854;9,60;15,99;29,65;13;;;;;;;51,4815;5,5200;10,14;16,04;22,31;6;51,4682;5,3902;6,72;12,25;25,81;10224;10;51,3468;5,3887;10,87;18,66;45,12;7;51,4136;5,4707;9,93;16,62;30,91;9;51,5696;5,3114;10,79;15,73;25,53;10;51,4332;5,5198;7,73;13,82;32,24;3;51,4372;5,4233;12,39;19,16;34,91;20;51,4584;5,4050;10,22;18,24;39,31;3;51,4445;5,4788;11,60;18,22;34,03;13;51,4546;5,3887;11,47;18,08;32,78;10217;13;51,4492;5,4569;12,62;18,67;25,69;15;51,4351;5,4799;9,71;16,13;28,15;10;51,4374;5,4513;;;;15;51,4797;5,4751;10,29;17,47;33,59;12;51,5295;5,4719;10,74;17,13;29,23;15;51,4387;5,4815;12,57;20,58;38,91;12;51,4686;5,4724;11,64;19,16;35,74;9;51,4389;5,4649;8,31;13,04;19,46;10;51,4527;5,4851;16,94;22,95;36,77;9;51,4320;5,6272;9,58;15,30;27,88;14;51,5923;5,7812;12,65;20,34;45,77;6;51,5305;5,2846;14,76;20,98;32,50;12;51,3565;5,6359;9,98;14,99;26,37;10;51,5835;5,5481;10,10;15,68;26,30;73;51,5092;5,3781;10,96;15,97;26,43;14;51,4769;5,2616;8,61;15,28;29,27;17;51,4660;5,6786;11,90;19,58;29,84;25;51,4736;5,6531;11,66;18,46;26,77;22;51,3769;5,7723;9,48;14,61;20,89;5;51,4693;5,6348;9,47;14,26;19,74;36;;;;;;;51,3072;5,4218;9,81;16,62;28,89;3;51,4165;5,1264;11,94;18,89;27,23;5;51,4904;5,3941;12,01;18,14;24,71;17
2023-01-06 00:00:00;2023-01-06 01:00:00;51,4063;5,4573;1,46;2,32;7,37;12;51,4379;5,3582;3,93;4,91;9,75;6268;9;;;5,01;5,94;10,22;5;51,4915;5,4392;4,25;5,03;8,49;4;51,4025;5,3514;3,41;4,29;8,46;16;51,4052;5,4582;4,16;4,89;8,62;53;;;2,39;3,04;6,93;11;;;3,49;4,44;7,94;8;;;4,57;5,22;8,44;2;51,4454;5,4854;4,86;5,78;9,66;11;;;;;;;;;2,43;3,21;6,25;6;51,4682;5,3902;0,49;1,16;5,66;9128;9;51,3468;5,3887;3,39;4,31;10,14;6;51,4136;5,4707;4,30;5,13;8,87;6;;;3,44;4,11;7,81;9;51,4332;5,5198;2,74;3,78;9,50;3;51,4372;5,4233;4,96;5,89;10,16;25;51,4584;5,4050;2,93;3,90;9,20;6;51,4444;5,4788;5,84;6,79;11,73;11;51,4546;5,3887;4,54;5,57;10,00;9013;40;;;2,80;3,62;6,93;9;;;2,78;3,72;7,83;7;51,4375;5,4516;;;;11;51,4797;5,4751;4,03;4,95;9,49;12;51,5295;5,4719;3,29;4,13;7,85;17;51,4388;5,4817;5,35;6,68;12,14;9;51,4686;5,4724;5,10;6,11;10,70;7;;;2,31;2,93;5,98;7;51,4527;5,4851;12,57;13,43;18,08;8;51,4320;5,6272;3,07;3,81;7,39;12;;;5,11;6,09;13,63;5;51,5305;5,2845;5,23;6,04;10,04;14;;;3,13;3,84;8,22;7;51,5835;5,5481;2,99;3,78;7,20;80;;;3,69;4,30;7,75;13;51,4769;5,2616;3,14;4,07;8,27;19;;;2,99;3,92;7,70;21;;;5,80;6,82;10,13;21;;;2,03;2,74;5,70;3;;;2,44;3,11;6,12;32;;;;;;;;;2,18;3,00;7,31;5;;;3,40;4,27;7,54;5;51,4904;5,3941;2,70;3,44;6,46;15
2023-01-07 00:00:00;2023-01-07 01:00:00;51,4063;5,4574;1,29;1,86;6,09;12;51,4379;5,3582;3,94;4,59;8,35;6446;11;;;4,46;5,00;8,00;4;51,4915;5,4391;3,64;4,14;7,17;5;51,4025;5,3515;3,68;4,26;7,68;17;51,4052;5,4582;3,33;3,79;6,96;47;;;2,51;2,94;6,21;11;;;2,58;3,12;6,03;5;;;4,76;5,25;7,93;2;51,4454;5,4854;4,22;4,81;8,15;12;51,4415;5,4714;2,56;3,25;6,73;3;;;2,05;2,53;5,18;5;51,4681;5,3902;-0,77;-0,33;4,19;12706;12;51,3468;5,3887;3,04;3,61;7,69;9;51,4136;5,4707;4,28;4,86;8,18;8;;;3,53;3,98;7,24;10;51,4332;5,5198;1,25;1,84;6,42;2;51,4372;5,4233;4,11;4,65;8,21;21;51,4584;5,4050;3,03;3,70;7,88;5;51,4445;5,4788;6,12;6,86;10,67;12;51,4545;5,3887;4,50;4,97;8,00;6332;92;;;2,58;3,09;5,84;13;;;2,34;2,83;6,04;5;51,4375;5,4516;;;;13;51,4797;5,4751;4,06;4,71;8,43;13;51,5295;5,4719;3,72;4,29;7,30;19;51,4384;5,4816;4,82;5,83;10,23;10;51,4686;5,4724;4,33;4,92;8,49;7;;;2,16;2,57;5,13;8;51,4527;5,4851;12,01;12,56;16,09;8;51,4320;5,6272;3,21;3,70;6,77;15;;;5,06;5,69;9,62;5;51,5305;5,2846;4,90;5,39;8,62;14;;;3,42;3,87;7,30;9;51,5835;5,5481;2,68;3,11;5,96;39;;;3,86;4,29;7,12;14;51,4768;5,2616;2,95;3,52;6,86;15;;;2,76;3,25;6,35;19;;;5,47;6,07;8,77;20;;;2,36;2,80;5,70;4;;;2,87;3,40;6,05;30;;;;;;;;;2,18;2,74;5,93;11;;;3,61;4,24;7,13;4;51,4904;5,3941;2,69;3,17;5,84;12
2023-01-08 00:00:00;2023-01-08 01:00:00;51,4063;5,4574;1,30;2,56;7,98;21;51,4379;5,3582;3,63;5,16;10,58;4840;22;;;5,59;7,48;13,02;7;51,4915;5,4392;4,07;5,37;9,50;13;51,4025;5,3514;3,93;5,34;9,70;30;51,4052;5,4582;4,64;5,62;9,60;23;;;2,76;3,74;7,73;11;;;2,93;4,13;7,31;11;;;4,79;5,87;9,18;4;51,4454;5,4854;3,94;5,19;9,32;22;51,4415;5,4714;1,94;3,53;9,82;14;;;2,31;3,33;6,08;9;51,4681;5,3902;-0,91;0,11;5,62;11263;23;51,3468;5,3887;2,96;4,27;10,05;16;51,4136;5,4707;4,02;5,31;9,60;16;;;3,86;4,91;8,80;17;51,4332;5,5199;0,81;1,94;7,64;3;51,4373;5,4233;4,14;5,34;10,04;36;51,4584;5,4050;3,05;4,55;10,03;15;51,4445;5,4788;6,90;8,41;13,37;22;51,4545;5,3888;3,95;5,05;8,78;4470;107;;;2,82;4,01;7,11;35;;;2,91;4,12;8,13;8;51,4375;5,4516;;;;23;51,4797;5,4751;3,99;5,41;10,13;22;51,5295;5,4719;3,94;5,26;9,18;30;51,4385;5,4815;4,99;6,79;12,48;21;51,4686;5,4724;4,46;5,84;10,77;13;;;2,70;3,66;6,67;17;51,4528;5,4851;11,62;12,77;17,79;10;51,4320;5,6272;3,19;4,26;8,25;26;;;4,87;6,26;11,65;11;51,5305;5,2845;5,38;6,59;10,70;29;;;3,53;4,48;8,54;15;51,5835;5,5481;2,49;3,45;6,96;30;;;4,15;5,14;8,95;21;51,4769;5,2616;2,78;4,14;8,75;23;;;2,73;3,81;7,14;22;;;5,97;7,30;10,52;29;;;2,38;3,25;6,36;8;;;3,11;4,17;7,05;33;;;;;;;;;2,15;3,32;7,11;22;;;3,77;5,24;8,51;5;51,4904;5,3941;3,16;4,22;7,21;17
2023-01-09 00:00:00;2023-01-09 01:00:00;51,4063;5,4573;2,25;4,11;10,39;20;51,4379;5,3582;5,06;7,57;14,43;6935;19;51,5108;5,3606;6,78;8,85;13,63;11;51,4915;5,4392;4,74;6,60;11,28;19;51,4025;5,3515;5,50;7,65;13,24;25;51,4052;5,4582;6,51;8,12;13,19;11;51,4566;5,4384;3,75;5,18;9,97;15;51,4421;5,4844;4,73;6,78;10,67;17;51,3706;5,1565;6,13;7,77;12,20;8;51,4454;5,4854;5,12;7,10;12,80;22;51,4415;5,4714;3,08;5,56;13,57;23;51,4814;5,5200;3,82;5,58;8,81;11;51,4681;5,3902;0,07;1,69;8,17;8383;18;51,3468;5,3887;4,54;6,82;15,26;15;51,4136;5,4707;5,10;7,10;12,64;17;51,5696;5,3113;4,44;5,86;10,37;15;51,4332;5,5198;3,12;5,13;12,34;5;51,4373;5,4233;4,61;6,55;12,79;33;51,4584;5,4050;4,07;6,20;12,12;24;51,4445;5,4788;7,54;9,52;16,21;22;51,4545;5,3888;4,54;6,05;10,09;10605;95;51,4492;5,4570;4,85;6,73;10,38;40;51,4351;5,4798;4,21;6,21;11,17;16;51,4375;5,4516;;;;25;51,4797;5,4751;4,89;6,95;13,25;20;51,5295;5,4719;4,60;6,47;11,07;24;51,4388;5,4817;6,00;8,35;15,13;22;51,4686;5,4724;5,87;8,12;14,37;17;51,4389;5,4649;3,62;5,04;8,37;19;51,4528;5,4851;12,63;14,48;21,17;9;51,4320;5,6272;4,59;6,37;11,45;25;51,5922;5,7812;5,80;7,95;18,85;13;51,5305;5,2845;6,72;8,45;13,77;24;51,3564;5,6360;4,58;6,03;11,64;20;51,5835;5,5481;3,84;5,50;9,86;22;51,5092;5,3781;5,27;6,72;10,74;16;51,4769;5,2617;3,95;6,09;11,63;17;51,4660;5,6786;4,65;6,85;11,53;19;51,4735;5,6530;7,50;9,44;13,25;29;51,3769;5,7724;3,52;4,98;8,47;10;51,4693;5,6348;3,52;4,92;8,03;28;;;;;;;51,3072;5,4218;3,33;5,27;10,90;23;51,4164;5,1265;5,25;7,50;11,41;7;51,4904;5,3941;4,64;6,34;9,87;19
2023-01-10 00:00:00;2023-01-10 01:00:00;51,4063;5,4574;3,87;7,50;18,26;14;51,4379;5,3582;7,19;11,58;22,99;8983;12;51,5108;5,3606;8,67;12,32;19,43;11;51,4915;5,4392;7,11;10,60;18,67;13;51,4025;5,3515;8,10;12,01;21,01;16;51,4052;5,4582;9,34;12,40;20,29;8;51,4567;5,4384;6,16;9,10;16,78;15;51,4421;5,4844;7,05;10,69;16,31;15;51,3706;5,1564;8,60;11,44;17,34;6;51,4454;5,4854;6,90;10,48;19,15;15;51,4415;5,4714;5,21;9,68;23,06;20;51,4815;5,5199;6,59;9,86;14,28;8;51,4682;5,3902;2,34;5,36;14,97;13197;13;51,3468;5,3887;6,55;10,54;23,70;12;51,4136;5,4707;7,17;10,95;19,77;12;51,5696;5,3113;7,29;10,19;17,23;11;51,4332;5,5199;4,49;8,09;20,24;4;51,4373;5,4233;6,74;10,36;20,02;24;51,4584;5,4050;5,85;9,59;19,30;18;51,4445;5,4788;10,39;14,23;24,19;13;51,4545;5,3888;6,52;9,50;15,88;7800;61;51,4492;5,4569;7,83;11,25;16,42;28;51,4351;5,4799;6,18;9,89;17,67;11;51,4375;5,4516;;;;18;51,4797;5,4751;7,24;11,27;21,77;13;51,5295;5,4719;7,24;10,63;17,95;19;51,4386;5,4823;7,92;12,27;23,49;14;51,4686;5,4724;8,10;12,20;22,41;13;51,4389;5,4649;5,51;8,14;12,93;13;51,4528;5,4851;14,17;17,52;26,88;6;51,4320;5,6272;6,64;10,07;18,53;17;51,5922;5,7812;9,05;13,36;31,50;9;51,5305;5,2845;9,54;12,86;20,61;15;51,3564;5,6360;7,24;10,30;18,41;14;51,5835;5,5481;5,80;8,68;15,23;12;51,5092;5,3781;8,08;10,80;17,04;12;51,4769;5,2616;6,13;9,89;18,55;9;51,4660;5,6785;7,09;10,95;17,55;16;51,4735;5,6530;10,55;15,04;22,19;19;51,3769;5,7723;6,15;9,18;14,02;7;51,4693;5,6347;6,44;9,56;14,05;19;;;;;;;51,3072;5,4218;5,85;9,86;18,46;19;51,4164;5,1265;8,47;12,42;17,65;6;51,4904;5,3941;7,73;11,16;15,94;14
2023-01-11 00:00:00;2023-01-11 01:00:00;51,4062;5,4574;3,28;6,48;16,66;19;51,4379;5,3582;6,23;10,07;20,39;5444;13;51,5108;5,3606;7,76;11,14;19,14;6;51,4915;5,4391;5,76;8,82;16,13;10;51,4025;5,3514;6,35;9,70;17,56;22;51,4052;5,4582;7,86;10,89;18,73;1;51,4567;5,4384;4,71;7,27;14,47;12;51,4421;5,4845;6,03;9,23;14,90;9;51,3706;5,1564;7,62;10,46;16,83;3;51,4454;5,4854;5,53;8,47;16,39;17;51,4415;5,4714;3,66;7,50;19,83;19;51,4815;5,5200;4,93;7,74;12,37;7;51,4682;5,3902;1,31;4,04;13,89;7231;13;51,3468;5,3887;5,78;9,88;25,77;14;51,4136;5,4707;5,97;9,17;17,32;11;51,5696;5,3113;6,10;8,63;15,51;11;51,4332;5,5199;4,15;7,19;17,82;3;51,4373;5,4233;5,83;9,07;18,16;21;51,4584;5,4050;4,95;8,29;17,51;23;51,4445;5,4788;7,54;10,73;20,03;16;51,4545;5,3888;6,15;8,83;14,97;6172;44;51,4491;5,4569;6,33;9,40;14,46;25;51,4351;5,4800;5,16;8,26;15,89;10;51,4375;5,4516;;;;19;51,4797;5,4751;5,86;9,25;18,68;15;51,5295;5,4719;5,74;8,78;15,45;22;51,4386;5,4821;7,15;11,16;21,96;16;51,4686;5,4724;6,94;10,48;19,95;10;51,4389;5,4649;4,42;6,81;11,16;13;51,4528;5,4851;13,59;16,44;24,71;8;51,4320;5,6272;5,12;7,83;14,98;20;51,5922;5,7812;7,34;10,70;25,48;8;51,5305;5,2845;8,84;11,89;19,16;20;51,3564;5,6360;5,77;8,37;16,41;12;51,5835;5,5481;5,03;7,70;14,06;31;51,5092;5,3781;6,33;8,80;15,06;15;51,4769;5,2617;4,77;8,13;16,63;18;51,4660;5,6785;6,31;9,88;16,79;27;51,4735;5,6530;8,05;11,51;17,11;22;51,3769;5,7724;4,54;7,03;11,77;5;51,4693;5,6348;4,61;7,07;11,49;34;;;;;;;51,3072;5,4218;4,58;7,53;14,63;14;51,4165;5,1264;6,68;10,20;16,69;5;51,4903;5,3940;6,28;9,33;14,14;14
2023-01-12 00:00:00;2023-01-12 01:00:00;51,4063;5,4574;1,49;3,02;8,17;14;51,4379;5,3582;3,89;5,67;10,46;4002;10;51,5108;5,3606;5,41;6,79;10,18;4;51,4915;5,4392;3,72;5,04;8,80;7;51,4025;5,3515;3,88;5,33;9,28;17;51,4052;5,4582;7,07;8,72;13,13;1;51,4568;5,4383;2,58;3,73;7,58;10;51,4421;5,4845;3,63;5,04;8,22;7;51,3706;5,1564;4,98;6,30;9,76;2;51,4454;5,4854;3,72;5,19;9,60;14;51,4415;5,4714;1,50;3,21;8,84;13;51,4815;5,5200;3,95;5,18;7,78;5;51,4681;5,3902;-0,55;0,56;5,38;5681;10;51,3468;5,3887;3,29;5,01;11,10;12;51,4136;5,4707;4,06;5,57;9,81;9;51,5696;5,3113;3,41;4,38;7,66;7;51,4332;5,5198;2,47;3,90;9,00;2;51,4372;5,4233;3,72;5,12;9,22;15;51,4584;5,4050;2,87;4,44;9,59;17;51,4446;5,4788;5,93;7,40;12,02;12;51,4545;5,3888;3,92;5,12;8,55;3786;38;51,4491;5,4570;3,16;4,57;7,66;22;51,4352;5,4802;3,02;4,46;8,17;6;51,4375;5,4515;;;;17;51,4797;5,4751;3,76;5,30;9,96;14;51,5295;5,4718;3,12;4,30;7,75;17;51,4386;5,4816;4,73;6,62;11,56;12;51,4686;5,4724;4,59;6,21;10,76;8;51,4389;5,4649;2,37;3,41;6,06;10;51,4528;5,4851;11,27;12,69;17,61;6;51,4320;5,6272;3,06;4,31;8,04;15;51,5923;5,7812;4,83;6,24;12,74;6;51,5304;5,2845;5,29;6,31;9,88;16;51,3565;5,6359;3,96;5,33;9,41;8;51,5835;5,5480;2,42;3,42;6,69;35;51,5092;5,3781;3,81;4,75;7,66;13;51,4769;5,2617;2,72;4,15;8,06;15;51,4660;5,6786;3,39;4,97;8,37;23;51,4735;5,6530;6,36;8,05;11,50;19;51,3769;5,7724;2,82;4,15;7,12;3;51,4692;5,6346;2,60;3,79;6,51;28;;;;;;;51,3072;5,4218;2,67;4,29;9,41;8;51,4165;5,1264;3,62;5,17;8,42;4;51,4903;5,3940;3,35;4,64;7,45;12
