;;"I01";"I01";"I01";"I01";"I01";"I01";"I02";"I02";"I02";"I02";"I02";"I02";"I02";"I03";"I03";"I03";"I03";"I03";"I03";"I04";"I04";"I04";"I04";"I04";"I04";"I05";"I05";"I05";"I05";"I05";"I05";"I07";"I07";"I07";"I07";"I07";"I07";"I08";"I08";"I08";"I08";"I08";"I08";"I09";"I09";"I09";"I09";"I09";"I09";"I10";"I10";"I10";"I10";"I10";"I10";"I11";"I11";"I11";"I11";"I11";"I11";"I12";"I12";"I12";"I12";"I12";"I12";"I13";"I13";"I13";"I13";"I13";"I13";"I14";"I14";"I14";"I14";"I14";"I14";"I14";"I16";"I16";"I16";"I16";"I16";"I16";"I17";"I17";"I17";"I17";"I17";"I17";"I18";"I18";"I18";"I18";"I18";"I18";"I19";"I19";"I19";"I19";"I19";"I19";"I22";"I22";"I22";"I22";"I22";"I22";"I23";"I23";"I23";"I23";"I23";"I23";"I24";"I24";"I24";"I24";"I24";"I24";"I25";"I25";"I25";"I25";"I25";"I25";"I25";"I28";"I28";"I28";"I28";"I28";"I28";"I29";"I29";"I29";"I29";"I29";"I29";"I30";"I30";"I30";"I30";"I30";"I30";"I32";"I32";"I32";"I32";"I32";"I32";"I33";"I33";"I33";"I33";"I33";"I33";"I36";"I36";"I36";"I36";"I36";"I36";"I37";"I37";"I37";"I37";"I37";"I37";"I39";"I39";"I39";"I39";"I39";"I39";"I40";"I40";"I40";"I40";"I40";"I40";"I41";"I41";"I41";"I41";"I41";"I41";"I42";"I42";"I42";"I42";"I42";"I42";"I43";"I43";"I43";"I43";"I43";"I43";"I44";"I44";"I44";"I44";"I44";"I44";"I45";"I45";"I45";"I45";"I45";"I45";"I46";"I46";"I46";"I46";"I46";"I46";"I47";"I47";"I47";"I47";"I47";"I47";"I48";"I48";"I48";"I48";"I48";"I48";"I49";"I49";"I49";"I49";"I49";"I49";"I50";"I50";"I50";"I50";"I50";"I50";"I51";"I51";"I51";"I51";"I51";"I51";"I52";"I52";"I52";"I52";"I52";"I52";"I55";"I55";"I55";"I55";"I55";"I55";"I56";"I56";"I56";"I56";"I56";"I56";"I58";"I58";"I58";"I58";"I58";"I58"
2022-08-25 00:00:00;2022-08-25 02:00:00;51,4063;5,4574;8,79;10,94;23,15;46;51,4379;5,3582;8,32;10,07;18,90;7794;23;51,5107;5,3606;6,68;8,16;15,22;25;51,4915;5,4391;16,82;18,44;27,79;37;51,4025;5,3515;14,78;15,93;20,81;21;51,4568;5,4383;5,01;6,04;12,06;23;51,4465;5,4481;2,85;3,34;6,44;20;51,4422;5,4844;7,39;8,96;14,90;16;51,3707;5,1566;8,78;9,84;14,44;14;51,4454;5,4854;9,02;10,50;16,29;30;51,4416;5,4710;15,65;17,25;25,67;27;51,4815;5,5199;6,42;7,63;12,38;15;51,4681;5,3901;56,79;58,63;65,89;8451;37;51,3468;5,3887;8,81;10,90;24,27;16;51,4136;5,4707;8,54;10,21;16,59;16;51,5696;5,3114;6,50;7,58;14,50;23;51,4332;5,5198;8,72;10,35;20,90;44;51,4372;5,4233;5,78;7,23;16,34;50;51,4586;5,4050;5,42;6,92;14,51;69;51,4446;5,4788;12,06;13,41;21,60;40;51,4545;5,3887;8,80;11,10;24,49;6385;39;51,4492;5,4569;9,00;10,43;16,00;59;51,4352;5,4802;7,99;9,55;16,68;33;51,4375;5,4518;8,84;10,54;21,02;36;51,4797;5,4751;7,99;9,56;16,87;22;51,5295;5,4719;8,83;10,32;17,52;22;51,4387;5,4817;21,16;23,07;32,29;40;51,4686;5,4723;33,48;35,05;44,96;17;51,4391;5,4649;6,28;7,47;12,57;33;51,4528;5,4850;13,83;15,24;21,76;17;51,4320;5,6272;10,00;11,42;17,23;70;51,5923;5,7813;9,69;10,96;17,61;45;51,5305;5,2846;7,27;8,46;16,52;81;51,3565;5,6358;7,11;8,39;20,46;46;51,5835;5,5480;6,85;8,41;13,79;110;51,5092;5,3781;9,31;10,50;16,49;25;51,4768;5,2616;6,49;7,99;12,40;44;;;7,85;9,38;16,42;73;51,4736;5,6530;7,04;8,44;12,98;90;51,3770;5,7724;6,89;8,07;12,96;24;51,4693;5,6347;11,92;13,15;17,18;93;51,4776;5,6567;6,04;7,54;11,95;64;51,3072;5,4218;6,14;7,30;12,40;52;51,4165;5,1265;7,72;9,03;13,84;7;51,4904;5,3941;6,91;8,21;12,67;21
2022-08-26 00:00:00;2022-08-26 02:00:00;51,4063;5,4574;3,80;5,81;17,75;12;51,4379;5,3581;3,85;5,64;14,30;1775;7;51,5108;5,3607;3,40;5,11;13,08;9;51,4915;5,4392;3,30;4,87;14,44;14;51,4025;5,3515;8,51;9,77;15,50;8;51,4567;5,4382;2,37;3,59;11,34;14;51,4464;5,4484;1,78;2,28;4,76;10;51,4423;5,4844;3,60;5,48;12,19;9;51,3707;5,1566;4,18;5,39;11,30;3;51,4454;5,4854;4,16;5,41;11,88;6;51,4417;5,4715;4,24;6,12;14,97;7;51,4815;5,5200;2,09;3,54;8,77;5;51,4681;5,3901;2,29;4,21;15,07;2777;11;51,3468;5,3887;4,10;6,26;21,69;7;51,4136;5,4707;4,02;5,39;11,74;6;51,5696;5,3114;3,25;4,33;10,53;9;51,4331;5,5198;3,71;5,40;16,57;10;51,4372;5,4233;2,88;4,41;12,98;15;51,4585;5,4050;2,16;3,58;11,74;11;51,4445;5,4788;1,08;2,90;15,93;13;51,4546;5,3887;3,76;6,25;21,23;6902;10;51,4491;5,4570;3,35;4,92;10,52;8;51,4352;5,4802;3,89;5,87;14,69;24;51,4375;5,4518;3,59;5,38;15,83;8;51,4797;5,4751;3,82;5,38;13,36;12;51,5295;5,4719;4,22;5,84;13,22;8;51,4388;5,4822;4,85;6,90;17,59;9;51,4686;5,4723;4,15;5,85;17,62;7;51,4391;5,4649;3,13;5,25;16,06;5;51,4528;5,4850;7,79;9,08;15,27;7;51,4320;5,6272;5,80;7,68;17,78;26;51,5923;5,7813;5,20;6,93;16,12;10;51,5304;5,2845;3,71;4,82;13,09;27;51,3565;5,6359;3,55;4,99;16,03;13;51,5836;5,5481;2,21;3,72;11,21;29;51,5092;5,3781;5,63;6,76;12,73;8;51,4769;5,2616;3,12;5,00;10,88;17;;;4,16;6,28;16,33;14;51,4736;5,6530;3,47;4,97;10,70;19;51,3770;5,7724;3,04;4,34;9,38;8;51,4693;5,6347;7,46;8,69;13,19;23;51,4779;5,6568;2,67;4,23;11,45;6;51,3072;5,4218;2,62;3,85;9,28;23;51,4165;5,1265;2,84;4,21;8,66;4;51,4905;5,3941;3,03;4,47;9,81;8
2022-08-27 00:00:00;2022-08-27 02:00:00;51,4062;5,4573;4,71;6,47;15,58;19;51,4379;5,3582;5,25;6,83;13,76;2037;10;51,5109;5,3607;4,28;5,73;11,67;12;51,4915;5,4392;4,38;5,77;13,01;16;51,4025;5,3515;9,67;10,77;15,09;5;51,4568;5,4384;2,93;3,93;9,53;16;51,4464;5,4486;1,81;2,20;4,64;13;51,4423;5,4844;3,89;5,41;10,66;10;51,3707;5,1566;5,18;6,12;10,36;7;51,4454;5,4854;4,77;5,92;11,04;15;51,4415;5,4714;5,39;7,10;14,73;9;51,4815;5,5200;3,12;4,35;8,97;8;51,4681;5,3901;4,16;5,80;13,78;3036;15;51,3468;5,3887;5,53;7,23;16,77;9;51,4136;5,4707;5,01;6,39;12,10;7;51,5696;5,3114;4,09;5,06;10,71;17;51,4332;5,5198;8,34;9,78;17,34;18;51,4372;5,4233;3,71;5,07;11,94;20;51,4583;5,4050;3,06;4,43;11,09;19;51,4443;5,4787;2,00;3,38;12,35;19;51,4547;5,3887;4,97;7,15;18,80;3499;13;51,4492;5,4570;4,37;5,77;10,47;22;51,4352;5,4801;4,96;6,82;14,54;22;51,4374;5,4515;4,54;6,11;15,23;13;51,4797;5,4751;5,68;7,24;14,00;23;51,5296;5,4719;5,04;6,43;12,71;9;51,4386;5,4817;5,72;7,66;17,10;13;51,4686;5,4724;5,17;6,63;14,32;10;;;;;;;51,4528;5,4850;8,71;9,89;15,37;11;51,4320;5,6272;5,74;7,27;15,52;46;51,5923;5,7813;5,32;6,61;12,64;19;51,5304;5,2845;4,48;5,32;10,22;38;51,3565;5,6358;3,61;4,68;12,56;16;51,5836;5,5481;2,68;3,78;8,05;57;51,5092;5,3781;6,52;7,53;12,20;13;51,4769;5,2616;3,53;4,74;8,37;23;;;3,66;5,17;11,56;26;51,4736;5,6530;3,82;4,98;9,40;36;51,3770;5,7724;2,91;3,88;7,76;11;51,4692;5,6348;8,05;9,13;12,95;41;51,4776;5,6568;2,98;4,31;9,55;22;51,3072;5,4218;3,64;4,71;9,15;24;51,4165;5,1265;4,07;5,34;9,53;5;51,4905;5,3941;3,88;5,07;9,05;10
2022-08-28 00:00:00;2022-08-28 02:00:00;51,4063;5,4574;5,87;7,89;17,80;21;51,4379;5,3582;6,11;7,98;15,29;2771;14;51,5109;5,3606;4,65;6,02;11,58;15;51,4915;5,4392;6,10;8,00;15,69;20;51,4025;5,3515;10,76;12,06;16,53;7;51,4567;5,4382;4,01;5,19;10,55;14;51,4464;5,4487;2,05;2,44;4,95;8;51,4423;5,4844;4,62;6,14;10,77;11;51,3707;5,1566;5,55;6,59;11,01;10;51,4454;5,4854;5,57;6,88;12,15;19;51,4412;5,4713;6,53;8,34;16,27;11;51,4815;5,5199;3,77;5,08;9,26;10;51,4681;5,3901;6,73;8,52;16,68;2601;21;51,3468;5,3887;6,77;8,81;18,88;12;51,4136;5,4707;5,87;7,43;13,40;5;51,5696;5,3114;4,27;5,23;10,64;20;51,4332;5,5198;5,32;6,89;14,88;22;51,4372;5,4233;4,47;5,99;12,85;22;51,4583;5,4050;4,10;5,83;12,74;30;51,4444;5,4785;2,23;3,51;10,86;17;51,4546;5,3887;6,11;8,66;19,41;3382;20;51,4492;5,4570;5,39;6,87;11,49;35;51,4352;5,4802;4,50;6,12;12,76;18;51,4374;5,4515;5,46;7,26;16,07;13;51,4797;5,4751;5,72;7,53;14,65;10;51,5295;5,4719;6,71;8,42;14,69;12;51,4384;5,4817;6,39;8,35;17,16;13;51,4686;5,4724;6,06;7,60;15,58;9;;;;;;;51,4528;5,4850;9,33;10,61;16,38;11;51,4320;5,6272;6,82;8,39;15,43;39;51,5923;5,7813;6,12;7,44;13,50;20;51,5305;5,2846;4,71;5,61;10,61;35;51,3565;5,6359;4,78;6,07;14,87;21;51,5836;5,5481;4,66;6,56;10,22;59;51,5092;5,3781;6,85;7,84;12,26;13;51,4769;5,2616;3,83;4,92;8,35;22;;;4,49;5,86;11,32;30;51,4736;5,6530;5,44;6,98;10,78;41;51,3770;5,7724;4,17;5,33;9,36;13;51,4693;5,6348;9,14;10,43;14,18;39;51,4777;5,6568;4,25;5,78;9,64;29;51,3072;5,4218;4,48;5,73;10,30;26;51,4165;5,1265;4,74;6,10;10,30;5;51,4904;5,3941;4,18;5,44;9,33;10
2022-08-29 00:00:00;2022-08-29 02:00:00;51,4063;5,4574;7,72;9,64;18,47;24;51,4379;5,3582;8,59;10,73;18,14;4885;19;51,5108;5,3606;6,04;7,39;13,01;21;51,4915;5,4391;9,85;12,74;22,72;25;51,4025;5,3514;14,60;16,40;21,19;9;51,4569;5,4384;6,36;7,83;12,67;19;51,4463;5,4487;3,14;3,55;6,09;19;51,4423;5,4844;6,84;8,42;12,88;17;51,3707;5,1566;7,50;8,61;12,98;14;51,4453;5,4854;8,08;9,69;15,08;27;51,4412;5,4713;8,82;10,85;18,91;18;51,4815;5,5199;6,45;8,07;12,37;10;51,4681;5,3902;12,96;15,39;24,87;5017;26;51,3468;5,3887;8,53;10,59;20,08;14;51,4136;5,4707;7,75;9,41;15,12;10;51,5697;5,3114;5,27;6,27;11,19;22;51,4332;5,5199;7,32;8,83;15,92;24;51,4372;5,4233;6,94;8,75;16,49;34;51,4584;5,4050;7,36;9,74;17,34;43;51,4446;5,4787;4,72;6,18;13,29;25;51,4546;5,3887;9,77;13,32;26,48;3504;23;51,4492;5,4569;8,31;10,04;14,68;43;51,4353;5,4802;5,75;7,43;14,04;17;51,4374;5,4514;7,69;9,68;19,74;23;51,4797;5,4751;9,14;11,56;19,25;16;51,5295;5,4719;9,84;11,80;18,42;16;51,4387;5,4816;8,42;10,40;18,99;18;51,4686;5,4724;9,68;11,97;21,17;14;;;;;;;51,4528;5,4850;12,86;14,66;21,06;17;51,4320;5,6272;7,67;8,81;14,16;41;51,5923;5,7813;7,13;8,18;13,34;23;51,5305;5,2846;6,00;6,92;12,00;36;51,3564;5,6359;5,33;6,41;14,85;32;51,5836;5,5481;7,38;9,67;13,43;75;51,5092;5,3781;9,12;10,33;15,32;20;51,4769;5,2616;4,95;6,36;11,10;25;;;5,62;6,80;11,68;44;51,4736;5,6530;6,42;7,73;11,56;59;51,3769;5,7724;5,00;6,00;9,82;22;51,4693;5,6348;10,40;11,56;15,15;50;51,4777;5,6568;4,87;6,10;9,64;40;51,3072;5,4218;5,64;6,72;10,69;34;51,4165;5,1265;6,61;7,91;11,84;6;51,4903;5,3940;7,58;9,13;13,15;17
2022-08-30 00:00:00;2022-08-30 02:00:00;51,4063;5,4574;5,54;6,90;16,51;24;51,4379;5,3582;6,35;7,53;14,44;6189;22;51,5108;5,3606;4,49;5,43;10,64;20;51,4915;5,4392;5,04;6,10;13,70;26;51,4025;5,3515;11,04;11,85;15,85;9;51,4567;5,4383;3,41;4,11;9,39;17;51,4465;5,4484;1,66;2,00;4,82;17;51,4422;5,4844;4,27;5,32;10,30;14;51,3707;5,1566;5,95;6,73;11,25;11;51,4453;5,4854;5,80;6,61;11,24;25;51,4414;5,4713;6,12;7,32;15,11;17;51,4815;5,5199;3,64;4,51;8,91;10;51,4681;5,3902;7,12;8,42;17,26;5198;29;51,3468;5,3887;6,10;7,48;17,24;11;51,4136;5,4707;5,99;6,96;11,85;9;51,5696;5,3114;4,02;4,73;11,03;24;51,4332;5,5198;5,28;6,28;13,76;21;51,4372;5,4233;4,00;5,03;12,24;34;51,4586;5,4049;3,69;4,71;11,03;45;51,4446;5,4787;2,01;2,83;10,49;23;51,4546;5,3887;5,61;7,13;17,52;4970;23;51,4492;5,4569;5,18;6,10;10,95;37;51,4352;5,4802;3,81;4,85;11,07;14;51,4373;5,4512;5,66;6,81;15,68;16;51,4797;5,4751;5,32;6,35;13,09;14;51,5295;5,4719;5,54;6,50;13,52;15;51,4387;5,4816;5,72;6,96;14,36;18;51,4686;5,4722;6,22;7,23;17,10;12;;;;;;;51,4528;5,4850;10,40;11,24;16,32;13;51,4320;5,6273;6,32;7,30;13,80;51;51,5923;5,7813;6,12;7,05;13,69;23;51,5305;5,2846;5,03;5,77;12,14;46;51,3564;5,6358;4,79;5,93;18,37;34;51,5836;5,5481;3,10;3,82;7,23;65;51,5092;5,3781;7,03;7,78;12,54;19;51,4769;5,2616;3,95;4,83;8,66;26;;;3,79;4,68;10,47;43;51,4735;5,6530;4,62;5,51;9,29;55;51,3769;5,7723;3,31;4,05;8,29;18;51,4693;5,6349;5,04;5,75;10,24;47;51,4778;5,6568;3,06;3,86;7,76;33;51,3072;5,4218;3,94;4,83;9,29;38;51,4165;5,1265;5,43;6,45;10,85;6;51,4904;5,3941;3,94;4,80;9,11;15
2022-08-31 00:00:00;2022-08-31 02:00:00;51,4063;5,4574;4,43;5,42;14,10;27;51,4379;5,3582;5,13;6,03;12,29;7071;28;51,5108;5,3606;3,34;3,99;9,37;24;51,4915;5,4392;3,79;4,54;11,11;23;51,4025;5,3514;9,55;10,20;13,92;9;51,4569;5,4382;2,36;2,85;7,70;18;51,4465;5,4481;1,33;1,63;4,51;18;51,4421;5,4844;3,03;3,75;8,18;16;51,3707;5,1566;5,46;6,09;10,22;16;51,4453;5,4854;4,42;5,02;9,19;28;51,4414;5,4713;4,68;5,56;12,33;18;51,4815;5,5199;2,41;3,06;7,97;13;51,4681;5,3902;4,26;5,26;13,79;4181;29;51,3468;5,3887;5,67;6,92;15,75;15;51,4136;5,4707;4,69;5,41;9,64;9;51,5696;5,3114;3,16;3,69;9,93;28;51,4332;5,5198;3,57;4,30;11,22;22;51,4372;5,4233;3,12;3,82;10,63;36;51,4585;5,4050;2,76;3,50;9,18;48;51,4446;5,4787;1,04;1,64;8,70;24;51,4546;5,3887;4,24;5,37;13,83;4604;23;51,4492;5,4569;3,64;4,33;8,96;38;51,4351;5,4799;2,76;3,51;9,18;15;51,4374;5,4514;4,26;5,10;13,20;20;51,4797;5,4751;4,14;4,87;10,72;17;51,5295;5,4719;4,40;5,17;11,82;22;51,4397;5,4817;4,31;5,13;11,54;20;51,4686;5,4722;4,75;5,53;14,90;11;;;;;;;51,4528;5,4850;8,92;9,54;14,37;13;51,4320;5,6272;4,87;5,52;10,98;56;51,5923;5,7813;4,67;5,34;12,12;27;51,5305;5,2845;4,13;4,77;13,56;47;51,3565;5,6357;5,82;7,26;20,96;37;51,5836;5,5481;2,13;2,66;6,16;62;51,5092;5,3781;5,97;6,56;11,51;19;51,4768;5,2616;2,94;3,56;7,05;29;;;2,60;3,27;9,13;41;51,4735;5,6531;3,24;3,85;7,11;52;51,3769;5,7723;4,83;6,06;10,24;23;51,4692;5,6349;2,16;2,71;6,63;45;51,4774;5,6568;2,14;2,75;6,42;28;51,3072;5,4218;5,18;6,29;10,82;41;51,4165;5,1265;3,71;4,41;8,65;6;51,4904;5,3941;2,91;3,58;7,62;15
2022-09-01 00:00:00;2022-09-01 02:00:00;51,4062;5,4573;8,34;11,60;23,58;37;51,4379;5,3582;5,11;6,37;13,02;6321;40;51,5108;5,3606;3,19;4,00;9,66;33;51,4915;5,4391;3,50;4,33;10,85;27;51,4025;5,3514;13,07;14,82;19,63;18;51,4566;5,4382;2,50;3,13;7,72;23;51,4465;5,4482;1,46;1,77;4,67;23;51,4421;5,4844;3,63;4,60;9,38;23;51,3707;5,1566;7,89;9,35;14,08;31;51,4453;5,4854;4,46;5,32;9,65;41;51,4414;5,4713;5,30;6,49;13,63;24;51,4815;5,5199;1,91;2,59;6,90;19;51,4681;5,3901;10,09;11,17;19,67;6473;35;51,3468;5,3887;8,38;11,39;22,89;31;51,4136;5,4707;7,08;9,13;14,73;13;51,5696;5,3114;2,92;3,47;9,37;33;51,4332;5,5198;4,61;5,82;14,18;33;51,4372;5,4233;3,74;4,76;12,28;50;51,4585;5,4051;2,78;3,70;10,76;66;51,4446;5,4788;1,62;2,47;9,66;35;51,4546;5,3887;4,19;5,45;14,85;3842;30;51,4492;5,4569;3,87;4,83;9,92;53;51,4351;5,4798;3,53;4,58;10,83;28;51,4375;5,4517;4,96;6,19;14,50;35;51,4797;5,4751;3,74;4,58;10,51;33;51,5295;5,4719;3,87;4,63;10,89;29;51,4387;5,4820;5,01;6,26;13,81;27;51,4686;5,4722;4,89;5,80;15,54;16;;;;;;;51,4527;5,4851;9,03;9,88;14,82;21;51,4320;5,6272;6,05;7,22;12,94;68;51,5923;5,7813;4,16;4,97;12,88;35;51,5306;5,2845;3,85;4,71;15,57;54;51,3564;5,6358;8,18;11,78;35,79;48;51,5836;5,5481;1,75;2,30;6,00;80;51,5092;5,3781;5,45;6,05;10,86;28;51,4769;5,2616;3,61;5,14;15,63;37;;;2,70;3,52;10,24;49;51,4735;5,6531;3,03;3,74;7,50;56;51,3769;5,7723;7,41;10,64;15,85;27;51,4692;5,6348;2,21;2,86;7,00;56;51,4776;5,6567;2,01;2,70;6,30;46;51,3072;5,4218;7,70;10,10;15,39;57;51,4165;5,1265;5,48;6,66;11,06;8;51,4904;5,3941;2,93;3,70;8,09;23
2022-09-02 00:00:00;2022-09-02 02:00:00;51,4063;5,4574;10,57;15,96;33,23;36;51,4379;5,3582;10,14;13,45;23,55;6070;42;51,5107;5,3606;6,09;7,91;14,79;43;51,4915;5,4392;7,36;9,88;19,67;26;51,4025;5,3514;14,68;17,24;22,81;24;51,4568;5,4383;6,83;8,83;14,44;29;51,4464;5,4484;4,01;4,46;7,37;20;51,4421;5,4844;10,41;13,53;19,24;27;51,3707;5,1566;7,50;8,99;13,71;28;51,4453;5,4854;9,76;12,97;20,56;47;51,4413;5,4713;12,40;16,31;27,86;27;51,4815;5,5199;6,48;8,75;13,35;22;51,4681;5,3901;79,38;82,46;89,90;7573;34;51,3468;5,3887;7,10;9,28;20,37;34;51,4136;5,4707;10,25;14,52;24,16;15;51,5696;5,3114;5,38;6,65;14,87;36;51,4332;5,5198;11,36;16,13;30,62;33;51,4372;5,4233;8,99;12,18;23,27;54;51,4585;5,4050;7,39;10,20;19,32;65;51,4444;5,4788;7,46;11,17;29,73;43;51,4546;5,3887;8,98;12,36;24,77;3278;26;51,4491;5,4569;11,59;14,52;20,53;54;51,4351;5,4798;9,25;12,68;21,20;32;51,4375;5,4518;11,20;15,23;29,06;47;51,4797;5,4751;7,63;10,36;18,38;47;51,5295;5,4719;6,97;8,54;15,44;29;51,4387;5,4821;12,41;16,85;30,22;28;51,4686;5,4722;8,90;11,94;24,18;23;;;;;;;51,4527;5,4851;14,09;17,32;26,30;26;51,4320;5,6272;12,69;17,38;25,72;52;51,5923;5,7813;4,31;5,00;10,88;38;51,5306;5,2845;7,96;10,28;19,86;48;51,3565;5,6359;6,20;8,92;37,37;46;51,5836;5,5481;3,10;4,07;8,48;98;51,5092;5,3781;8,47;10,01;16,22;38;51,4768;5,2617;6,40;8,07;12,12;36;;;7,62;11,21;19,23;50;51,4735;5,6530;7,49;10,63;15,71;59;51,3769;5,7723;5,08;7,46;12,86;31;51,4692;5,6348;7,27;10,35;16,05;51;51,4776;5,6568;5,86;8,54;13,27;58;51,3072;5,4218;3,30;4,18;9,35;47;51,4165;5,1264;5,68;7,04;12,06;11;51,4903;5,3940;6,48;8,18;12,42;26
2022-09-03 00:00:00;2022-09-03 02:00:00;51,4063;5,4574;7,24;9,97;21,25;35;51,4379;5,3582;7,26;9,12;16,43;5814;40;51,5107;5,3606;5,04;6,33;11,97;40;51,4915;5,4392;7,67;9,30;16,48;25;51,4025;5,3514;11,86;12,92;17,19;24;51,4569;5,4384;6,02;7,65;12,41;22;51,4465;5,4481;3,18;3,52;6,24;26;51,4421;5,4844;8,54;10,75;15,30;22;51,3707;5,1566;5,03;5,68;9,76;24;51,4453;5,4854;8,71;11,24;17,97;46;51,4412;5,4709;9,99;12,77;21,64;27;51,4815;5,5199;4,79;5,99;9,80;18;51,4681;5,3901;126,10;128,84;129,74;7782;32;51,3468;5,3887;4,84;5,81;12,56;37;51,4136;5,4707;7,43;9,79;16,48;18;51,5696;5,3114;4,56;5,45;12,40;33;51,4332;5,5198;9,20;12,36;24,47;32;51,4372;5,4233;6,12;7,88;15,58;48;51,4585;5,4049;5,71;7,61;14,57;57;51,4444;5,4788;7,88;10,79;22,72;43;51,4546;5,3887;6,93;9,13;18,40;3526;24;51,4492;5,4569;9,19;11,25;15,56;46;51,4351;5,4798;6,49;8,55;14,94;34;51,4375;5,4518;8,53;10,92;20,28;42;51,4797;5,4751;7,12;8,94;15,30;48;51,5295;5,4719;5,72;6,65;12,18;31;51,4390;5,4818;10,14;13,19;22,91;29;51,4686;5,4722;10,49;12,74;22,44;23;;;;;;;51,4527;5,4851;14,06;16,77;24,40;27;51,4320;5,6272;10,52;14,52;21,90;36;51,5923;5,7813;5,53;6,34;13,04;40;51,5306;5,2845;6,48;7,71;14,55;41;51,3565;5,6360;4,33;5,30;15,67;45;51,5836;5,5481;4,04;5,06;9,28;94;51,5092;5,3781;7,34;8,26;12,26;48;51,4769;5,2616;5,06;6,30;9,78;30;;;4,90;6,17;11,20;50;51,4735;5,6530;5,53;6,83;10,70;53;51,3769;5,7723;2,92;3,61;7,75;33;51,4693;5,6348;5,40;6,82;10,98;51;51,4776;5,6568;3,79;4,89;8,43;55;51,3072;5,4218;3,55;4,39;9,38;38;51,4165;5,1264;4,80;5,78;10,81;11;51,4904;5,3941;6,10;7,29;11,05;31
2022-09-04 00:00:00;2022-09-04 02:00:00;51,4063;5,4573;6,06;7,13;14,17;28;51,4379;5,3582;6,42;7,48;12,67;5137;16;51,5107;5,3606;4,90;5,69;10,62;19;51,4915;5,4391;6,75;7,88;14,27;22;51,4025;5,3514;18,76;19,45;23,12;35;51,4568;5,4383;3,71;4,29;7,66;16;51,4465;5,4481;2,21;2,40;4,57;21;51,4422;5,4845;5,44;6,26;9,86;15;51,3707;5,1566;7,10;7,80;11,27;14;51,4453;5,4854;6,65;7,55;11,44;26;51,4415;5,4714;6,66;7,64;13,12;15;51,4815;5,5199;4,67;5,40;8,77;7;51,4681;5,3901;29,56;30,62;35,91;5800;20;51,3468;5,3887;6,01;7,03;13,59;15;51,4136;5,4707;7,05;8,07;12,56;12;51,5696;5,3114;5,63;6,43;12,81;16;51,4332;5,5198;7,56;8,87;15,89;20;51,4372;5,4233;4,93;5,78;10,96;37;51,4585;5,4049;4,04;4,85;9,52;39;51,4443;5,4788;3,42;4,30;9,83;27;51,4546;5,3887;5,46;6,64;13,22;4325;20;51,4492;5,4569;5,77;6,51;9,84;36;51,4353;5,4800;4,44;5,28;10,02;20;51,4375;5,4518;7,01;8,00;14,00;24;51,4797;5,4751;6,06;6,98;11,41;26;51,5295;5,4719;6,84;7,75;12,54;25;51,4388;5,4820;7,35;8,49;14,25;21;51,4686;5,4724;7,00;7,86;12,96;18;;;;;;;51,4527;5,4851;12,67;13,54;17,88;17;51,4320;5,6272;7,50;8,17;11,28;29;51,5923;5,7813;9,88;11,52;17,51;19;51,5305;5,2846;6,67;7,42;12,79;26;51,3565;5,6358;5,76;6,71;13,42;20;51,5836;5,5481;5,63;6,51;9,92;48;51,5092;5,3781;7,53;8,16;11,79;28;51,4769;5,2616;5,24;5,92;8,94;18;;;8,74;10,79;14,60;38;51,4735;5,6530;8,26;10,24;14,01;43;51,3769;5,7723;4,44;5,09;8,63;20;51,4693;5,6348;6,83;7,91;11,37;38;51,4781;5,6568;6,69;8,50;11,94;34;51,3072;5,4218;3,94;4,54;8,11;27;51,4165;5,1264;7,08;7,88;11,62;7;51,4903;5,3941;4,86;5,51;8,45;32
